,lat,lon,bm_dens,bm_size,bm_dead
25813,56.98066907,8.950717459,0,0,0
25814,56.98066009,8.950717459,0,0,0
25815,56.98065112,8.950717459,0,0,0
25816,56.98064214,8.950717459,0,0,0
25817,56.98063316,8.950717459,0,0,0
25818,56.98062419,8.950717459,0,0,0
25819,56.98061521,8.950717459,0,0,0
25820,56.98060624,8.950717459,0,0,0
25821,56.98059726,8.950717459,0,0,0
25822,56.98058829,8.950717459,0,0,0
25823,56.98057931,8.950717459,0,0,0
25824,56.98057033,8.950717459,0,0,0
25825,56.98056136,8.950717459,0,0,0
25826,56.98055238,8.950717459,0,0,0
25827,56.98054341,8.950717459,0,0,0
25828,56.98053443,8.950717459,0,0,0
25829,56.98052546,8.950717459,0,0,0
25830,56.98051648,8.950717459,0,0,0
25831,56.9805075,8.950717459,0,0,0
25832,56.98049853,8.950717459,0,0,0
25833,56.98048955,8.950717459,0,0,0
25834,56.98048058,8.950717459,0,0,0
25835,56.9804716,8.950717459,0,0,0
25836,56.98046263,8.950717459,0,0,0
25837,56.98045365,8.950717459,0,0,0
25838,56.98044467,8.950717459,0,0,0
25839,56.9804357,8.950717459,0,0,0
25840,56.98042672,8.950717459,0,0,0
25841,56.98041775,8.950717459,0,0,0
25842,56.98040877,8.950717459,0,0,0
25843,56.9803998,8.950717459,0,0,0
25844,56.98039082,8.950717459,0,0,0
25845,56.98038184,8.950717459,0,0,0
25846,56.98037287,8.950717459,0,0,0
25847,56.98036389,8.950717459,0,0,0
25848,56.98035492,8.950717459,0,0,0
25849,56.98034594,8.950717459,0,0,0
25850,56.98033697,8.950717459,0,0,0
25851,56.98032799,8.950717459,0,0,0
25852,56.98031902,8.950717459,0,0,0
25853,56.98031004,8.950717459,0,0,0
25854,56.98030106,8.950717459,0,0,0
25855,56.98029209,8.950717459,0,0,0
25856,56.98028311,8.950717459,0,0,0
25857,56.98027414,8.950717459,0,0,0
25858,56.98026516,8.950717459,0,0,0
25859,56.98025619,8.950717459,0,0,0
25860,56.98024721,8.950717459,0,0,0
25861,56.98023823,8.950717459,0,0,0
25862,56.98022926,8.950717459,0,0,0
25863,56.98022028,8.950717459,0,0,0
25864,56.98021131,8.950717459,0,0,0
25865,56.98020233,8.950717459,0,0,0
25866,56.98019336,8.950717459,0,0,0
25867,56.98018438,8.950717459,0,0,0
25868,56.9801754,8.950717459,0,0,0
25869,56.98016643,8.950717459,0,0,0
25870,56.98015745,8.950717459,0,0,0
25871,56.98014848,8.950717459,0,0,0
25872,56.9801395,8.950717459,0,0,0
25873,56.98013053,8.950717459,0,0,0
25874,56.98012155,8.950717459,0,0,0
25875,56.98011257,8.950717459,0,0,0
25876,56.9801036,8.950717459,0,0,0
25877,56.98009462,8.950717459,0,0,0
25878,56.98008565,8.950717459,0,0,0
25879,56.98007667,8.950717459,0,0,0
25880,56.9800677,8.950717459,0,0,0
25881,56.98005872,8.950717459,0,0,0
25882,56.98004974,8.950717459,0,0,0
25883,56.98004077,8.950717459,0,0,0
25884,56.98003179,8.950717459,0,0,0
25885,56.98002282,8.950717459,0,0,0
25886,56.98001384,8.950717459,0,0,0
25887,56.98000487,8.950717459,0,0,0
25888,56.97999589,8.950717459,0,0,0
25889,56.97998691,8.950717459,0,0,0
25890,56.97997794,8.950717459,0,0,0
25891,56.97996896,8.950717459,0,0,0
25892,56.97995999,8.950717459,0,0,0
25893,56.97995101,8.950717459,0,0,0
25894,56.97994204,8.950717459,0,0,0
25895,56.97993306,8.950717459,0,0,0
25896,56.97992408,8.950717459,0,0,0
25897,56.97991511,8.950717459,0,0,0
25898,56.97990613,8.950717459,0,0,0
25899,56.97989716,8.950717459,0,0,0
25900,56.97988818,8.950717459,0,0,0
25901,56.97987921,8.950717459,0,0,0
25902,56.97987023,8.950717459,0,0,0
25903,56.97986125,8.950717459,0,0,0
25904,56.97985228,8.950717459,0,0,0
25905,56.9798433,8.950717459,0,0,0
25906,56.97983433,8.950717459,0,0,0
25907,56.97982535,8.950717459,0,0,0
25908,56.97981638,8.950717459,0,0,0
25909,56.9798074,8.950717459,0,0,0
25910,56.97979842,8.950717459,0,0,0
25911,56.97978945,8.950717459,0,0,0
25912,56.97978047,8.950717459,0,0,0
25913,56.9797715,8.950717459,0,0,0
25914,56.97976252,8.950717459,0,0,0
25915,56.97975355,8.950717459,0,0,0
25916,56.97974457,8.950717459,0,0,0
25917,56.97973559,8.950717459,0,0,0
25918,56.97972662,8.950717459,0,0,0
25919,56.97971764,8.950717459,0,0,0
25920,56.97970867,8.950717459,0,0,0
25921,56.97969969,8.950717459,0,0,0
25922,56.97969072,8.950717459,0,0,0
25923,56.97968174,8.950717459,0,0,0
25924,56.97967277,8.950717459,0,0,0
25925,56.97966379,8.950717459,0,0,0
25926,56.97965481,8.950717459,0,0,0
25927,56.97964584,8.950717459,0,0,0
25928,56.97963686,8.950717459,0,0,0
25929,56.97962789,8.950717459,0,0,0
25930,56.97961891,8.950717459,0,0,0
25931,56.97960994,8.950717459,0,0,0
25932,56.97960096,8.950717459,0,0,0
25933,56.97959198,8.950717459,0,0,0
25934,56.97958301,8.950717459,0,0,0
25935,56.97957403,8.950717459,0,0,0
25936,56.97956506,8.950717459,0,0,0
25937,56.97955608,8.950717459,0,0,0
25938,56.97954711,8.950717459,0,0,0
25939,56.97953813,8.950717459,0,0,0
25940,56.97952915,8.950717459,0,0,0
25941,56.97952018,8.950717459,0,0,0
25942,56.9795112,8.950717459,0,0,0
25943,56.97950223,8.950717459,0,0,0
25944,56.97949325,8.950717459,0,0,0
25945,56.97948428,8.950717459,0,0,0
25946,56.9794753,8.950717459,0,0,0
25947,56.97946632,8.950717459,0,0,0
25948,56.97945735,8.950717459,0,0,0
25949,56.97944837,8.950717459,0,0,0
25950,56.9794394,8.950717459,0,0,0
25951,56.97943042,8.950717459,0,0,0
25952,56.97942145,8.950717459,0,0,0
25953,56.97941247,8.950717459,0,0,0
25954,56.97940349,8.950717459,0,0,0
25955,56.97939452,8.950717459,0,0,0
25956,56.97938554,8.950717459,0,0,0
25957,56.97937657,8.950717459,0,0,0
25958,56.97936759,8.950717459,0,0,0
25959,56.97935862,8.950717459,0,0,0
25960,56.97934964,8.950717459,0,0,0
25961,56.97934066,8.950717459,0,0,0
25962,56.97933169,8.950717459,0,0,0
25963,56.97932271,8.950717459,0,0,0
25964,56.97931374,8.950717459,0,0,0
25965,56.97930476,8.950717459,0,0,0
25966,56.97929579,8.950717459,0,0,0
25967,56.97928681,8.950717459,0,0,0
25968,56.97927783,8.950717459,0,0,0
25969,56.97926886,8.950717459,0,0,0
25970,56.97925988,8.950717459,0,0,0
25971,56.97925091,8.950717459,0,0,0
25972,56.97924193,8.950717459,0,0,0
25973,56.97923296,8.950717459,0,0,0
25974,56.97922398,8.950717459,0,0,0
25975,56.979215,8.950717459,0,0,0
25976,56.97920603,8.950717459,0,0,0
25977,56.97919705,8.950717459,0,0,0
25978,56.97918808,8.950717459,0,0,0
25979,56.9791791,8.950717459,0,0,0
25980,56.97917013,8.950717459,0,0,0
25981,56.97916115,8.950717459,0,0,0
25982,56.97915217,8.950717459,0,0,0
25983,56.9791432,8.950717459,0,0,0
25984,56.97913422,8.950717459,0,0,0
25985,56.97912525,8.950717459,0,0,0
25986,56.97911627,8.950717459,0,0,0
25987,56.9791073,8.950717459,0,0,0
25988,56.97909832,8.950717459,0,0,0
25989,56.97908934,8.950717459,0,0,0
25990,56.97908037,8.950717459,0,0,0
25991,56.97907139,8.950717459,0,0,0
25992,56.97906242,8.950717459,0,0,0
25993,56.97905344,8.950717459,0,0,0
25994,56.97904447,8.950717459,0,0,0
25995,56.97903549,8.950717459,0,0,0
25996,56.97902652,8.950717459,0,0,0
25997,56.97901754,8.950717459,0,0,0
25998,56.97900856,8.950717459,0,0,0
25999,56.97899959,8.950717459,0,0,0
26000,56.97899061,8.950717459,0,0,0
26001,56.97898164,8.950717459,0,0,0
26002,56.97897266,8.950717459,0,0,0
26003,56.97896369,8.950717459,0,0,0
26004,56.97895471,8.950717459,0,0,0
26005,56.97894573,8.950717459,0,0,0
26006,56.97893676,8.950717459,0,0,0
26007,56.97892778,8.950717459,0,0,0
26008,56.97891881,8.950717459,0,0,0
26009,56.97890983,8.950717459,0,0,0
26010,56.97890086,8.950717459,0,0,0
26011,56.97889188,8.950717459,0,0,0
26012,56.9788829,8.950717459,0,0,0
26013,56.97887393,8.950717459,0,0,0
26014,56.97886495,8.950717459,0,0,0
26015,56.97885598,8.950717459,0,0,0
26016,56.978847,8.950717459,0,0,0
26017,56.97883803,8.950717459,0,0,0
26018,56.97882905,8.950717459,0,0,0
26019,56.97882007,8.950717459,0,0,0
26020,56.9788111,8.950717459,0,0,0
26021,56.97880212,8.950717459,0,0,0
26022,56.97879315,8.950717459,0,0,0
26023,56.97878417,8.950717459,0,0,0
26024,56.9787752,8.950717459,0,0,0
26025,56.97876622,8.950717459,0,0,0
26026,56.97875724,8.950717459,0,0,0
26027,56.97874827,8.950717459,0,0,0
26028,56.97873929,8.950717459,0,0,0
26029,56.97873032,8.950717459,0,0,0
26030,56.97872134,8.950717459,0,0,0
26031,56.97871237,8.950717459,0,0,0
26032,56.97870339,8.950717459,0,0,0
26033,56.97869441,8.950717459,0,0,0
26034,56.97868544,8.950717459,0,0,0
26035,56.97867646,8.950717459,0,0,0
26036,56.97866749,8.950717459,0,0,0
26037,56.97865851,8.950717459,0,0,0
26038,56.97864954,8.950717459,0,0,0
26039,56.97864056,8.950717459,0,0,0
26040,56.97863158,8.950717459,0,0,0
26041,56.97862261,8.950717459,0,0,0
26042,56.97861363,8.950717459,0,0,0
26043,56.97860466,8.950717459,0,0,0
26044,56.97859568,8.950717459,0,0,0
26045,56.97858671,8.950717459,0,0,0
26046,56.97857773,8.950717459,0,0,0
26047,56.97856875,8.950717459,0,0,0
26048,56.97855978,8.950717459,0,0,0
26049,56.9785508,8.950717459,0,0,0
26050,56.97854183,8.950717459,0,0,0
26051,56.97853285,8.950717459,0,0,0
26052,56.97852388,8.950717459,0,0,0
26053,56.9785149,8.950717459,0,0,0
26054,56.97850592,8.950717459,0,0,0
26055,56.97849695,8.950717459,0,0,0
26056,56.97848797,8.950717459,0,0,0
26057,56.978479,8.950717459,0,0,0
26058,56.97847002,8.950717459,0,0,0
26059,56.97846105,8.950717459,0,0,0
26060,56.97845207,8.950717459,0,0,0
26061,56.9784431,8.950717459,0,0,0
26062,56.97843412,8.950717459,0,0,0
26063,56.97842514,8.950717459,0,0,0
26064,56.97841617,8.950717459,0,0,0
26065,56.97840719,8.950717459,0,0,0
26066,56.97839822,8.950717459,0,0,0
26067,56.97838924,8.950717459,0,0,0
26068,56.97838027,8.950717459,0,0,0
26069,56.97837129,8.950717459,0,0,0
26070,56.97836231,8.950717459,0,0,0
26071,56.97835334,8.950717459,0,0,0
26072,56.97834436,8.950717459,0,0,0
26073,56.97833539,8.950717459,0,0,0
26074,56.97832641,8.950717459,0,0,0
26075,56.97831744,8.950717459,0,0,0
26076,56.97830846,8.950717459,0,0,0
26077,56.97829948,8.950717459,0,0,0
26078,56.97829051,8.950717459,0,0,0
26079,56.97828153,8.950717459,0,0,0
26080,56.97827256,8.950717459,0,0,0
26081,56.97826358,8.950717459,0,0,0
26082,56.97825461,8.950717459,0,0,0
26083,56.97824563,8.950717459,0,0,0
26084,56.97823665,8.950717459,0,0,0
26085,56.97822768,8.950717459,0,0,0
26086,56.9782187,8.950717459,0,0,0
26087,56.97820973,8.950717459,0,0,0
26088,56.97820075,8.950717459,0,0,0
26089,56.97819178,8.950717459,0,0,0
26090,56.9781828,8.950717459,0,0,0
26091,56.97817382,8.950717459,0,0,0
26092,56.97816485,8.950717459,0,0,0
26093,56.97815587,8.950717459,0,0,0
26094,56.9781469,8.950717459,0,0,0
26095,56.97813792,8.950717459,0,0,0
26096,56.97812895,8.950717459,0,0,0
26097,56.97811997,8.950717459,0,0,0
26098,56.97811099,8.950717459,0,0,0
26099,56.97810202,8.950717459,0,0,0
26100,56.97809304,8.950717459,0,0,0
26101,56.97808407,8.950717459,0,0,0
26102,56.97807509,8.950717459,0,0,0
26103,56.97806612,8.950717459,0,0,0
26104,56.97805714,8.950717459,0,0,0
26105,56.97804816,8.950717459,0,0,0
26106,56.97803919,8.950717459,0,0,0
26107,56.97803021,8.950717459,0,0,0
26108,56.97802124,8.950717459,0,0,0
26109,56.97801226,8.950717459,0,0,0
26110,56.97800329,8.950717459,0,0,0
26111,56.97799431,8.950717459,0,0,0
26112,56.97798533,8.950717459,0,0,0
26113,56.97797636,8.950717459,0,0,0
26114,56.97796738,8.950717459,0,0,0
26115,56.97795841,8.950717459,0,0,0
26116,56.97794943,8.950717459,0,0,0
26117,56.97794046,8.950717459,0,0,0
26118,56.97793148,8.950717459,0,0,0
26119,56.9779225,8.950717459,0,0,0
26120,56.97791353,8.950717459,0,0,0
26121,56.97790455,8.950717459,0,0,0
26122,56.97789558,8.950717459,0,0,0
26123,56.9778866,8.950717459,0,0,0
26124,56.97787763,8.950717459,0,0,0
26125,56.97786865,8.950717459,0,0,0
26126,56.97785967,8.950717459,0,0,0
26127,56.9778507,8.950717459,0,0,0
26128,56.97784172,8.950717459,0,0,0
26129,56.97783275,8.950717459,0,0,0
26130,56.97782377,8.950717459,0,0,0
26131,56.9778148,8.950717459,0,0,0
26132,56.97780582,8.950717459,0,0,0
26133,56.97779685,8.950717459,0,0,0
26134,56.97778787,8.950717459,0,0,0
26135,56.97777889,8.950717459,0,0,0
26136,56.97776992,8.950717459,0,0,0
26137,56.97776094,8.950717459,0,0,0
26138,56.97775197,8.950717459,0,0,0
26139,56.97774299,8.950717459,0,0,0
26140,56.97773402,8.950717459,0,0,0
26141,56.97772504,8.950717459,0,0,0
26142,56.97771606,8.950717459,0,0,0
26143,56.97770709,8.950717459,0,0,0
26144,56.97769811,8.950717459,0,0,0
26145,56.97768914,8.950717459,0,0,0
26146,56.97768016,8.950717459,0,0,0
26147,56.97767119,8.950717459,0,0,0
26148,56.97766221,8.950717459,0,0,0
26149,56.97765323,8.950717459,0,0,0
26150,56.97764426,8.950717459,0,0,0
26151,56.97763528,8.950717459,0,0,0
26152,56.97762631,8.950717459,0,0,0
26153,56.97761733,8.950717459,0,0,0
26154,56.97760836,8.950717459,0,0,0
26155,56.97759938,8.950717459,0,0,0
26156,56.9775904,8.950717459,0,0,0
26157,56.97758143,8.950717459,0,0,0
26158,56.97757245,8.950717459,0,0,0
26159,56.97756348,8.950717459,0,0,0
26160,56.9775545,8.950717459,0,0,0
26161,56.97754553,8.950717459,0,0,0
26162,56.97753655,8.950717459,0,0,0
26163,56.97752757,8.950717459,0,0,0
26164,56.9775186,8.950717459,0,0,0
26165,56.97750962,8.950717459,0,0,0
26166,56.97750065,8.950717459,0,0,0
26167,56.97749167,8.950717459,0,0,0
26168,56.9774827,8.950717459,0,0,0
26169,56.97747372,8.950717459,0,0,0
26170,56.97746474,8.950717459,0,0,0
26171,56.97745577,8.950717459,0,0,0
26172,56.97744679,8.950717459,0,0,0
26173,56.97743782,8.950717459,0,0,0
26174,56.97742884,8.950717459,0,0,0
26175,56.97741987,8.950717459,0,0,0
26176,56.97741089,8.950717459,0,0,0
26177,56.97740191,8.950717459,0,0,0
26178,56.97739294,8.950717459,0,0,0
26179,56.97738396,8.950717459,0,0,0
26180,56.97737499,8.950717459,0,0,0
26181,56.97736601,8.950717459,0,0,0
26182,56.97735704,8.950717459,0,0,0
26183,56.97734806,8.950717459,0,0,0
26184,56.97733908,8.950717459,0,0,0
26185,56.97733011,8.950717459,0,0,0
26186,56.97732113,8.950717459,0,0,0
26187,56.97731216,8.950717459,0,0,0
26188,56.97730318,8.950717459,0,0,0
26189,56.97729421,8.950717459,0,0,0
26190,56.97728523,8.950717459,0,0,0
26191,56.97727625,8.950717459,0,0,0
26192,56.97726728,8.950717459,0,0,0
26193,56.9772583,8.950717459,0,0,0
26194,56.97724933,8.950717459,0,0,0
26195,56.97724035,8.950717459,0,0,0
26196,56.97723138,8.950717459,0,0,0
26197,56.9772224,8.950717459,0,0,0
26198,56.97721342,8.950717459,0,0,0
26199,56.97720445,8.950717459,0,0,0
26200,56.97719547,8.950717459,0,0,0
26201,56.9771865,8.950717459,0,0,0
26202,56.97717752,8.950717459,0,0,0
26203,56.97716855,8.950717459,0,0,0
26204,56.97715957,8.950717459,0,0,0
26205,56.9771506,8.950717459,0,0,0
26206,56.97714162,8.950717459,0,0,0
26207,56.97713264,8.950717459,0,0,0
26208,56.97712367,8.950717459,0,0,0
26209,56.97711469,8.950717459,0,0,0
26210,56.97710572,8.950717459,0,0,0
26211,56.97709674,8.950717459,0,0,0
26212,56.97708777,8.950717459,0,0,0
26213,56.97707879,8.950717459,0,0,0
26214,56.97706981,8.950717459,0,0,0
26215,56.97706084,8.950717459,0,0,0
26216,56.97705186,8.950717459,0,0,0
26217,56.97704289,8.950717459,0,0,0
26218,56.97703391,8.950717459,0,0,0
26219,56.97702494,8.950717459,0,0,0
26220,56.97701596,8.950717459,0,0,0
26221,56.97700698,8.950717459,0,0,0
26222,56.97699801,8.950717459,0,0,0
26223,56.97698903,8.950717459,0,0,0
26224,56.97698006,8.950717459,0,0,0
26225,56.97697108,8.950717459,0,0,0
26226,56.97696211,8.950717459,0,0,0
26227,56.97695313,8.950717459,0,0,0
26228,56.97694415,8.950717459,0,0,0
26229,56.97693518,8.950717459,0,0,0
26230,56.9769262,8.950717459,0,0,0
26231,56.97691723,8.950717459,0,0,0
26232,56.97690825,8.950717459,0,0,0
26233,56.97689928,8.950717459,0,0,0
26234,56.9768903,8.950717459,0,0,0
26235,56.97688132,8.950717459,0,0,0
26236,56.97687235,8.950717459,0,0,0
26237,56.97686337,8.950717459,0,0,0
26238,56.9768544,8.950717459,0,0,0
26239,56.97684542,8.950717459,0,0,0
26240,56.97683645,8.950717459,0,0,0
26241,56.97682747,8.950717459,0,0,0
26242,56.97681849,8.950717459,0,0,0
26243,56.97680952,8.950717459,0,0,0
26244,56.97680054,8.950717459,0,0,0
26245,56.97679157,8.950717459,0,0,0
26246,56.97678259,8.950717459,0,0,0
26247,56.97677362,8.950717459,0,0,0
26248,56.97676464,8.950717459,0,0,0
26249,56.97675566,8.950717459,0,0,0
26250,56.97674669,8.950717459,0,0,0
26251,56.97673771,8.950717459,0,0,0
26252,56.97672874,8.950717459,0,0,0
26253,56.97671976,8.950717459,0,0,0
26254,56.97671079,8.950717459,0,0,0
26255,56.97670181,8.950717459,0,0,0
26256,56.97669283,8.950717459,0,0,0
26257,56.97668386,8.950717459,0,0,0
26258,56.97667488,8.950717459,0,0,0
26259,56.97666591,8.950717459,0,0,0
26260,56.97665693,8.950717459,0,0,0
26261,56.97664796,8.950717459,0,0,0
26262,56.97663898,8.950717459,0,0,0
26263,56.97663,8.950717459,0,0,0
26264,56.97662103,8.950717459,0,0,0
26265,56.97661205,8.950717459,0,0,0
26266,56.97660308,8.950717459,0,0,0
26267,56.9765941,8.950717459,0,0,0
26268,56.97658513,8.950717459,0,0,0
26269,56.97657615,8.950717459,0,0,0
26270,56.97656718,8.950717459,0,0,0
26271,56.9765582,8.950717459,0,0,0
26272,56.97654922,8.950717459,0,0,0
26273,56.97654025,8.950717459,0,0,0
26274,56.97653127,8.950717459,0,0,0
26275,56.9765223,8.950717459,0,0,0
26276,56.97651332,8.950717459,0,0,0
26277,56.97650435,8.950717459,0,0,0
26278,56.97649537,8.950717459,0,0,0
26279,56.97648639,8.950717459,0,0,0
26280,56.97647742,8.950717459,0,0,0
26281,56.97646844,8.950717459,0,0,0
26282,56.97645947,8.950717459,0,0,0
26283,56.97645049,8.950717459,0,0,0
26284,56.97644152,8.950717459,0,0,0
26285,56.97643254,8.950717459,0,0,0
26286,56.97642356,8.950717459,0,0,0
26287,56.97641459,8.950717459,0,0,0
26288,56.97640561,8.950717459,0,0,0
26289,56.97639664,8.950717459,0,0,0
26290,56.97638766,8.950717459,0,0,0
26291,56.97637869,8.950717459,0,0,0
26292,56.97636971,8.950717459,0,0,0
26293,56.97636073,8.950717459,0,0,0
26294,56.97635176,8.950717459,0,0,0
26295,56.97634278,8.950717459,0,0,0
26296,56.97633381,8.950717459,0,0,0
26297,56.97632483,8.950717459,0,0,0
26298,56.97631586,8.950717459,0,0,0
26299,56.97630688,8.950717459,0,0,0
26300,56.9762979,8.950717459,0,0,0
26301,56.97628893,8.950717459,0,0,0
26302,56.97627995,8.950717459,0,0,0
26303,56.97627098,8.950717459,0,0,0
26304,56.976262,8.950717459,0,0,0
26305,56.97625303,8.950717459,0,0,0
26306,56.97624405,8.950717459,0,0,0
26307,56.97623507,8.950717459,0,0,0
26308,56.9762261,8.950717459,0,0,0
26309,56.97621712,8.950717459,0,0,0
26310,56.97620815,8.950717459,0,0,0
26311,56.97619917,8.950717459,0,0,0
26312,56.9761902,8.950717459,0,0,0
26313,56.97618122,8.950717459,0,0,0
26314,56.97617224,8.950717459,0,0,0
26315,56.97616327,8.950717459,0,0,0
26316,56.97615429,8.950717459,0,0,0
26317,56.97614532,8.950717459,0,0,0
26318,56.97613634,8.950717459,0,0,0
26319,56.97612737,8.950717459,0,0,0
26320,56.97611839,8.950717459,0,0,0
26321,56.97610941,8.950717459,0,0,0
26322,56.97610044,8.950717459,0,0,0
26323,56.97609146,8.950717459,0,0,0
26324,56.97608249,8.950717459,0,0,0
26325,56.97607351,8.950717459,0,0,0
26326,56.97606454,8.950717459,0,0,0
26327,56.97605556,8.950717459,0,0,0
26328,56.97604658,8.950717459,0,0,0
26329,56.97603761,8.950717459,0,0,0
26330,56.97602863,8.950717459,0,0,0
26331,56.97601966,8.950717459,0,0,0
26332,56.97601068,8.950717459,0,0,0
26333,56.97600171,8.950717459,0,0,0
26334,56.97599273,8.950717459,0,0,0
26335,56.97598375,8.950717459,0,0,0
26336,56.97597478,8.950717459,0,0,0
26337,56.9759658,8.950717459,0,0,0
26338,56.97595683,8.950717459,0,0,0
26339,56.97594785,8.950717459,0,0,0
26340,56.97593888,8.950717459,0,0,0
26341,56.9759299,8.950717459,0,0,0
26342,56.97592093,8.950717459,0,0,0
26343,56.97591195,8.950717459,0,0,0
26344,56.97590297,8.950717459,0,0,0
26345,56.975894,8.950717459,0,0,0
26346,56.97588502,8.950717459,0,0,0
26347,56.97587605,8.950717459,0,0,0
26348,56.97586707,8.950717459,0,0,0
26349,56.9758581,8.950717459,0,0,0
26350,56.97584912,8.950717459,0,0,0
26351,56.97584014,8.950717459,0,0,0
26352,56.97583117,8.950717459,0,0,0
26353,56.97582219,8.950717459,0,0,0
26354,56.97581322,8.950717459,0,0,0
26355,56.97580424,8.950717459,0,0,0
26356,56.97579527,8.950717459,0,0,0
26357,56.97578629,8.950717459,0,0,0
26358,56.97577731,8.950717459,0,0,0
26359,56.97576834,8.950717459,0,0,0
26360,56.97575936,8.950717459,0,0,0
26361,56.97575039,8.950717459,0,0,0
26362,56.97574141,8.950717459,0,0,0
26363,56.97573244,8.950717459,0,0,0
26364,56.97572346,8.950717459,0,0,0
26365,56.97571448,8.950717459,0,0,0
26366,56.97570551,8.950717459,0,0,0
26367,56.97569653,8.950717459,0,0,0
26368,56.97568756,8.950717459,0,0,0
26369,56.97567858,8.950717459,0,0,0
26370,56.97566961,8.950717459,0,0,0
26371,56.97566063,8.950717459,0,0,0
26372,56.97565165,8.950717459,0,0,0
26373,56.97564268,8.950717459,0,0,0
26374,56.9756337,8.950717459,0,0,0
26375,56.97562473,8.950717459,0,0,0
26376,56.97561575,8.950717459,0,0,0
26377,56.97560678,8.950717459,0,0,0
26378,56.9755978,8.950717459,0,0,0
26379,56.97558882,8.950717459,0,0,0
26380,56.97557985,8.950717459,0,0,0
26381,56.97557087,8.950717459,0,0,0
26382,56.9755619,8.950717459,0,0,0
26383,56.97555292,8.950717459,0,0,0
26384,56.97554395,8.950717459,0,0,0
26385,56.97553497,8.950717459,0,0,0
26386,56.97552599,8.950717459,0,0,0
26387,56.97551702,8.950717459,0,0,0
26388,56.97550804,8.950717459,0,0,0
26389,56.97549907,8.950717459,0,0,0
26390,56.97549009,8.950717459,0,0,0
26391,56.97548112,8.950717459,0,0,0
26392,56.97547214,8.950717459,0,0,0
26393,56.97546316,8.950717459,0,0,0
26394,56.97545419,8.950717459,0,0,0
26395,56.97544521,8.950717459,0,0,0
26396,56.97543624,8.950717459,0,0,0
26397,56.97542726,8.950717459,0,0,0
26398,56.97541829,8.950717459,0,0,0
26399,56.97540931,8.950717459,0,0,0
31200,56.98617117,8.952509573,0,0,0
31201,56.98616219,8.952509573,0,0,0
31202,56.98615322,8.952509573,0,0,0
31203,56.98614424,8.952509573,0,0,0
31204,56.98613526,8.952509573,0,0,0
31205,56.98612629,8.952509573,0,0,0
31206,56.98611731,8.952509573,0,0,0
31207,56.98610834,8.952509573,0,0,0
31208,56.98609936,8.952509573,0,0,0
31209,56.98609039,8.952509573,0,0,0
31210,56.98608141,8.952509573,0,0,0
31211,56.98607243,8.952509573,0,0,0
31212,56.98606346,8.952509573,0,0,0
31213,56.98605448,8.952509573,0,0,0
31214,56.98604551,8.952509573,0,0,0
31215,56.98603653,8.952509573,0,0,0
31216,56.98602756,8.952509573,0,0,0
31217,56.98601858,8.952509573,0,0,0
31218,56.9860096,8.952509573,0,0,0
31219,56.98600063,8.952509573,0,0,0
31220,56.98599165,8.952509573,0,0,0
31221,56.98598268,8.952509573,0,0,0
31222,56.9859737,8.952509573,0,0,0
31223,56.98596473,8.952509573,0,0,0
31224,56.98595575,8.952509573,0,0,0
31225,56.98594678,8.952509573,0,0,0
31226,56.9859378,8.952509573,0,0,0
31227,56.98592882,8.952509573,0,0,0
31228,56.98591985,8.952509573,0,0,0
31229,56.98591087,8.952509573,0,0,0
31230,56.9859019,8.952509573,0,0,0
31231,56.98589292,8.952509573,0,0,0
31232,56.98588395,8.952509573,0,0,0
31233,56.98587497,8.952509573,0,0,0
31234,56.98586599,8.952509573,0,0,0
31235,56.98585702,8.952509573,0,0,0
31236,56.98584804,8.952509573,0,0,0
31237,56.98583907,8.952509573,0,0,0
31238,56.98583009,8.952509573,0,0,0
31239,56.98582112,8.952509573,0,0,0
31240,56.98581214,8.952509573,0,0,0
31241,56.98580316,8.952509573,0,0,0
31242,56.98579419,8.952509573,0,0,0
31243,56.98578521,8.952509573,0,0,0
31244,56.98577624,8.952509573,0,0,0
31245,56.98576726,8.952509573,0,0,0
31246,56.98575829,8.952509573,0,0,0
31247,56.98574931,8.952509573,0,0,0
31248,56.98574033,8.952509573,0,0,0
31249,56.98573136,8.952509573,0,0,0
31250,56.98572238,8.952509573,0,0,0
31251,56.98571341,8.952509573,0,0,0
31252,56.98570443,8.952509573,0,0,0
31253,56.98569546,8.952509573,0,0,0
31254,56.98568648,8.952509573,0,0,0
31255,56.9856775,8.952509573,30,64,2
31256,56.98566853,8.952509573,30,64,2
31257,56.98565955,8.952509573,30,64,2
31258,56.98565058,8.952509573,30,64,2
31259,56.9856416,8.952509573,30,64,2
31260,56.98563263,8.952509573,30,64,2
31261,56.98562365,8.952509573,30,64,2
31262,56.98561467,8.952509573,30,64,2
31263,56.9856057,8.952509573,30,64,2
31264,56.98559672,8.952509573,30,64,2
31265,56.98558775,8.952509573,30,64,2
31266,56.98557877,8.952509573,30,64,2
31267,56.9855698,8.952509573,0,0,0
31268,56.98556082,8.952509573,0,0,0
31269,56.98555184,8.952509573,20,64,3
31270,56.98554287,8.952509573,20,64,3
31271,56.98553389,8.952509573,40,64,4
31272,56.98552492,8.952509573,40,64,4
31273,56.98551594,8.952509573,40,64,4
31274,56.98550697,8.952509573,40,64,4
31275,56.98549799,8.952509573,40,64,4
31276,56.98548901,8.952509573,40,64,4
31277,56.98548004,8.952509573,40,64,4
